Book,Time,Action,Bonus,Change,Balance
Fanduel,2022-07-31 20:26:00,Winnings,,12.0,1142.0
Draftkings,2022-08-01 10:56:00,Wager,,-6.0,702.0
Draftkings,2022-08-02 19:11:00,Wager,,-5.0,697.0
Fanduel,2022-08-05 12:50:00,Wager,,-2.0,1140.0
Fanduel,2022-08-05 13:04:00,Wager,,-2.0,1140.0
Fanduel,2022-08-05 13:04:00,Winnings,,2.0,1142.0
Fanduel,2022-08-06 22:34:00,Wager,,-10.0,1130.0
Fanduel,2022-08-07 12:19:00,Winnings,Bonus,10.0,1140.0
Fanduel,2022-08-12 16:58:00,Wager,,-10.0,1130.0
Fanduel,2022-08-12 17:00:00,Wager,,-10.0,1120.0
Fanduel,2022-08-12 23:10:00,Winnings,,20.0,1140.0
Fanduel,2022-08-13 11:53:00,Winnings,Bonus,10.0,1150.0
Draftkings,2022-08-17 22:31:00,Wager,,-3.0,694.0
Fanduel,2022-08-17 23:29:00,Wager,,-10.0,1140.0
Fanduel,2022-08-18 16:04:00,Winnings,,17.5,1157.5
Fanduel,2022-08-20 15:51:00,Wager,,-7.5,1150.0
Fanduel,2022-08-23 19:59:00,Wager,,-10.0,1140.0
Fanduel,2022-08-23 20:00:00,Wager,,-5.0,1135.0
Fanduel,2022-08-23 20:02:00,Wager,,-25.0,1110.0
Fanduel,2022-08-23 22:44:00,Wager,,-20.0,1090.0
Fanduel,2022-08-23 23:21:00,Winnings,,31.0,1121.0
Fanduel,2022-08-25 14:50:00,Winnings,Bonus,15.0,1136.0
Fanduel,2022-08-28 11:59:00,Wager,,-15.0,1121.0
Fanduel,2022-08-28 23:15:00,Winnings,,23.25,1144.25
Fanduel,2022-09-01 16:42:00,Wager,,-25.0,1119.25
Fanduel,2022-09-02 00:05:00,Winnings,Bonus,25.0,1144.25
Draftkings,2022-09-03 10:22:00,Wager,,-10.0,684.0
Draftkings,2022-09-03 10:24:00,Wager,,-7.0,677.0
Draftkings,2022-09-03 21:54:00,Winnings,,28.5,705.5
Draftkings,2022-09-03 21:57:00,Winnings,,9.25,714.75
Draftkings,2022-09-03 23:23:00,Winnings,,9.02,723.77
Draftkings,2022-09-03 23:23:00,Winnings,,25.04,748.81
Draftkings,2022-09-04 00:05:00,Wager,,-20.0,728.81
Fanduel,2022-09-04 23:46:00,Wager,,-50.0,1094.25
Fanduel,2022-09-07 15:14:00,Wager,,-25.0,1069.25
Draftkings,2022-09-08 18:57:00,Wager,,-10.0,718.81
Draftkings,2022-09-08 19:21:00,Wager,,-1.81,717.0
Fanduel,2022-09-08 20:09:00,Wager,,-3.25,1066.0
Fanduel,2022-09-09 14:40:00,Winnings,Bonus,5.0,1071.0
Draftkings,2022-09-09 18:51:00,Wager,,-5.0,712.0
Draftkings,2022-09-09 18:56:00,Wager,,-12.0,700.0
Draftkings,2022-09-09 18:57:00,Wager,,-3.0,697.0
Draftkings,2022-09-09 22:12:00,Winnings,,5.6,702.6
Draftkings,2022-09-09 22:13:00,Winnings,,0.66,703.26
Draftkings,2022-09-10 16:45:00,Wager,,-10.0,693.26
Draftkings,2022-09-10 16:48:00,Wager,,-5.0,688.26
Draftkings,2022-09-10 16:52:00,Wager,,-5.26,683.0
Draftkings,2022-09-10 16:53:00,Wager,,-3.0,680.0
Fanduel,2022-09-10 17:58:00,Wager,,-25.0,1046.0
Draftkings,2022-09-10 21:34:00,Winnings,,20.0,700.0
Draftkings,2022-09-10 21:34:00,Winnings,,3.3,703.3
Draftkings,2022-09-10 22:49:00,Winnings,,14.02,717.32
Draftkings,2022-09-10 22:49:00,Winnings,,2.19,719.51
Fanduel,2022-09-10 23:18:00,Wager,,-5.0,1041.0
Draftkings,2022-09-11 11:22:00,Wager,,-5.0,714.51
Draftkings,2022-09-11 15:45:00,Winnings,,5.0,719.51
Fanduel,2022-09-11 16:12:00,Winnings,Bonus,25.0,1066.0
Draftkings,2022-09-11 18:39:00,Wager,,-1.51,718.0
Draftkings,2022-09-11 18:42:00,Wager,,-8.0,710.0
Fanduel,2022-09-11 19:21:00,Winnings,,50.0,1116.0
Fanduel,2022-09-11 19:41:00,Wager,,-25.0,1091.0
Draftkings,2022-09-12 18:30:00,Wager,,-10.0,700.0
Fanduel,2022-09-12 19:31:00,Wager,,-1.0,1090.0
Fanduel,2022-09-15 20:15:00,Wager,,-10.0,1080.0
Fanduel,2022-09-15 23:14:00,Winnings,,50.6,1130.6
Fanduel,2022-09-16 00:12:00,Wager,,-1.6,1129.0
Draftkings,2022-09-17 16:19:00,Wager,,-15.0,685.0
Draftkings,2022-09-17 16:22:00,Wager,,-10.0,675.0
Fanduel,2022-09-17 17:10:00,Wager,,-10.0,1119.0
Fanduel,2022-09-17 17:14:00,Wager,,-20.0,1099.0
Draftkings,2022-09-17 17:18:00,Winnings,,10.0,685.0
Fanduel,2022-09-17 17:28:00,Wager,,-1.0,1098.0
Fanduel,2022-09-18 02:11:00,Winnings,,101.65,1199.65
Fanduel,2022-09-18 02:11:00,Winnings,Bonus,10.0,1209.65
Draftkings,2022-09-18 11:04:00,Wager,,-3.0,682.0
Fanduel,2022-09-18 13:54:00,Wager,,-10.0,1199.65
Fanduel,2022-09-18 16:15:00,Winnings,Bonus,10.0,1209.65
Fanduel,2022-09-18 20:35:00,Winnings,,17.64,1227.29
Draftkings,2022-09-19 18:09:00,Wager,,-7.0,675.0
Draftkings,2022-09-19 18:11:00,Wager,,-2.0,673.0
Fanduel,2022-09-19 19:09:00,Wager,,-10.0,1217.29
Draftkings,2022-09-19 23:59:00,Winnings,,24.81,697.81
Draftkings,2022-09-19 23:59:00,Winnings,,5.6,703.41
Fanduel,2022-09-20 11:50:00,Winnings,Bonus,5.0,1222.29
Draftkings,2022-09-22 11:22:00,Wager,,-10.0,693.41
Draftkings,2022-09-22 11:28:00,Wager,,-10.0,683.41
Draftkings,2022-09-22 11:36:00,Wager,,-6.41,677.0
Fanduel,2022-09-22 12:16:00,Wager,,-10.0,1212.29
Fanduel,2022-09-22 12:20:00,Wager,,-5.0,1207.29
Draftkings,2022-09-22 19:43:00,Winnings,,15.55,692.55
Fanduel,2022-09-22 23:30:00,Winnings,Bonus,10.0,1217.29
Fanduel,2022-09-23 00:18:00,Wager,,-20.0,1197.29
Fanduel,2022-09-23 19:21:00,Wager,,-20.0,1177.29
Fanduel,2022-09-24 18:51:00,Winnings,Bonus,10.0,1187.29
Fanduel,2022-09-24 20:54:00,Wager,,-10.0,1177.29
Fanduel,2022-09-24 22:58:00,Winnings,,18.7,1195.99
Draftkings,2022-09-25 09:53:00,Wager,,-10.0,682.55
Draftkings,2022-09-25 09:54:00,Wager,,-1.55,681.0
Draftkings,2022-09-25 09:58:00,Wager,,-2.0,679.0
Fanduel,2022-09-25 12:13:00,Wager,,-10.0,1185.99
Fanduel,2022-09-25 13:09:00,Winnings,,21.5,1207.49
Draftkings,2022-09-25 15:48:00,Winnings,,29.5,708.5
Draftkings,2022-09-25 15:48:00,Winnings,,9.75,718.25
Fanduel,2022-09-25 16:19:00,Winnings,Bonus,20.0,1227.49
Fanduel,2022-09-25 17:51:00,Wager,,-10.0,1217.49
Fanduel,2022-09-25 19:42:00,Winnings,,35.0,1252.49
Draftkings,2022-09-26 15:53:00,Wager,,-7.0,711.25
Draftkings,2022-09-26 16:03:00,Wager,,-7.25,704.0
Draftkings,2022-09-26 21:18:00,Winnings,,9.8,713.8
Draftkings,2022-09-26 21:21:00,Winnings,,4.2,718.0
Draftkings,2022-09-26 21:24:00,Wager,,-3.0,715.0
Draftkings,2022-09-29 18:15:00,Wager,,-5.0,710.0
Draftkings,2022-09-29 18:16:00,Wager,,-10.0,700.0
Draftkings,2022-09-29 18:16:00,Winnings,,10.0,710.0
Draftkings,2022-09-29 18:58:00,Wager,,-10.0,690.0
Fanduel,2022-09-29 19:53:00,Wager,,-20.0,1232.49
Fanduel,2022-09-29 20:14:00,Wager,,-4.49,1228.0
Draftkings,2022-09-29 22:41:00,Winnings,,45.0,735.0
Draftkings,2022-09-29 22:41:00,Winnings,,10.5,745.5
Fanduel,2022-09-29 23:26:00,Winnings,Bonus,20.0,1248.0
Draftkings,2022-10-01 11:08:00,Wager,,-4.5,741.0
Fanduel,2022-10-01 11:44:00,Wager,,-5.0,1243.0
Fanduel,2022-10-01 11:49:00,Wager,,-3.0,1240.0
Fanduel,2022-10-01 11:53:00,Wager,,-5.0,1235.0
Fanduel,2022-10-01 12:06:00,Wager,,-5.0,1230.0
Fanduel,2022-10-01 12:52:00,Wager,,-20.0,1210.0
Fanduel,2022-10-01 13:15:00,Wager,,-20.0,1190.0
Fanduel,2022-10-01 19:33:00,Winnings,Bonus,5.0,1195.0
Fanduel,2022-10-01 21:38:00,Wager,,-4.0,1191.0
Draftkings,2022-10-01 22:28:00,Winnings,,12.6,753.6
Draftkings,2022-10-01 22:29:00,Winnings,,2.67,756.27
Fanduel,2022-10-02 01:49:00,Winnings,,16.64,1207.64
Fanduel,2022-10-02 01:50:00,Winnings,Bonus,5.0,1212.64
Fanduel,2022-10-02 02:53:00,Winnings,Bonus,5.0,1217.64
Fanduel,2022-10-02 02:53:00,Winnings,Bonus,4.0,1221.64
Fanduel,2022-10-02 10:30:00,Wager,,-20.0,1201.64
Draftkings,2022-10-02 11:56:00,Wager,,-1.27,755.0
Draftkings,2022-10-02 11:59:00,Wager,,-4.0,751.0
Fanduel,2022-10-02 12:37:00,Winnings,Bonus,20.0,1221.64
Fanduel,2022-10-02 15:56:00,Wager,,-20.0,1182.64
Fanduel,2022-10-02 15:56:00,Wager,,-19.0,1202.64
Fanduel,2022-10-02 19:13:00,Winnings,,45.6,1228.24
Draftkings,2022-10-02 19:19:00,Wager,,-3.0,748.0
Fanduel,2022-10-02 20:18:00,Wager,,-5.24,1223.0
Draftkings,2022-10-02 20:55:00,Wager,,-2.0,746.0
Fanduel,2022-10-02 23:29:00,Winnings,,14.15,1237.15
Fanduel,2022-10-02 23:29:00,Winnings,,30.0,1267.15
Fanduel,2022-10-03 13:02:00,Winnings,Bonus,5.0,1272.15
Draftkings,2022-10-03 16:58:00,Wager,,-5.0,741.0
Draftkings,2022-10-03 17:02:00,Wager,,-6.0,735.0
Draftkings,2022-10-06 13:54:00,Wager,,-1.0,729.0
Fanduel,2022-10-06 14:04:00,Wager,,-20.0,1252.15
Draftkings,2022-10-06 19:42:00,Winnings,,14.44,743.44
Draftkings,2022-10-06 19:43:00,Winnings,,5.56,749.0
Draftkings,2022-10-06 21:15:00,Wager,,-1.0,748.0
Fanduel,2022-10-06 23:50:00,Winnings,Bonus,20.0,1272.15
Draftkings,2022-10-07 11:01:00,Wager,,-5.0,743.0
Fanduel,2022-10-07 11:43:00,Wager,,-7.0,1265.15
Fanduel,2022-10-07 11:44:00,Winnings,,7.0,1272.15
Fanduel,2022-10-07 11:45:00,Wager,,-7.0,1265.15
Fanduel,2022-10-07 11:48:00,Wager,,-7.0,1258.15
Fanduel,2022-10-07 11:52:00,Wager,,-5.0,1253.15
Fanduel,2022-10-07 11:58:00,Wager,,-5.0,1248.15
Fanduel,2022-10-07 13:53:00,Winnings,Bonus,20.0,1268.15
Draftkings,2022-10-07 17:45:00,Wager,,-3.0,740.0
Draftkings,2022-10-07 17:46:00,Wager,,-7.0,733.0
Draftkings,2022-10-07 17:47:00,Wager,,-1.0,732.0
Draftkings,2022-10-07 21:07:00,Wager,,-3.0,729.0
Fanduel,2022-10-07 22:10:00,Wager,,-5.0,1243.15
Fanduel,2022-10-07 22:10:00,Wager,,-20.0,1248.15
Fanduel,2022-10-07 23:13:00,Winnings,Bonus,7.0,1250.15
Fanduel,2022-10-07 23:13:00,Winnings,Bonus,5.0,1255.15
Fanduel,2022-10-08 11:58:00,Wager,,-6.0,1249.15
Fanduel,2022-10-08 12:00:00,Wager,,-5.0,1244.15
Fanduel,2022-10-08 12:02:00,Wager,,-6.0,1238.15
Fanduel,2022-10-08 13:48:00,Wager,,-5.0,1233.15
Fanduel,2022-10-08 18:04:00,Winnings,Bonus,6.0,1239.15
Fanduel,2022-10-08 23:20:00,Winnings,Bonus,5.0,1244.15
Fanduel,2022-10-09 00:30:00,Winnings,Bonus,6.0,1250.15
Draftkings,2022-10-09 11:44:00,Wager,,-2.0,727.0
Draftkings,2022-10-09 11:47:00,Wager,,-8.0,719.0
Draftkings,2022-10-09 11:49:00,Wager,,-1.0,718.0
Fanduel,2022-10-09 11:50:00,Wager,,-12.0,1238.15
Fanduel,2022-10-09 11:55:00,Wager,,-17.0,1201.15
Fanduel,2022-10-09 11:55:00,Wager,,-20.0,1218.15
Draftkings,2022-10-09 11:56:00,Wager,,-4.0,714.0
Fanduel,2022-10-09 12:02:00,Wager,,-10.0,1191.15
Fanduel,2022-10-09 12:03:00,Wager,,-4.15,1187.0
Draftkings,2022-10-09 12:07:00,Winnings,,5.22,719.22
Draftkings,2022-10-09 12:08:00,Winnings,,1.38,720.6
Fanduel,2022-10-09 12:16:00,Wager,,-8.0,1179.0
Draftkings,2022-10-09 15:16:00,Wager,,-1.6,719.0
Draftkings,2022-10-09 15:28:00,Winnings,,13.4,732.4
Draftkings,2022-10-09 15:28:00,Winnings,,3.76,736.16
Fanduel,2022-10-09 16:07:00,Winnings,,18.0,1197.0
Fanduel,2022-10-09 19:19:00,Winnings,Bonus,10.0,1207.0
Fanduel,2022-10-09 20:04:00,Wager,,-2.0,1195.0
Fanduel,2022-10-09 20:04:00,Wager,,-10.0,1197.0
Fanduel,2022-10-09 20:36:00,Winnings,,34.0,1229.0
Fanduel,2022-10-10 12:43:00,Winnings,Bonus,5.0,1234.0
Draftkings,2022-10-10 18:56:00,Wager,,-6.16,730.0
Fanduel,2022-10-10 19:52:00,Wager,,-5.0,1229.0
Fanduel,2022-10-10 19:53:00,Wager,,-9.0,1220.0
Draftkings,2022-10-10 20:51:00,Wager,,-5.0,725.0
Draftkings,2022-10-11 12:29:00,Wager,,-2.0,723.0
Draftkings,2022-10-11 12:38:00,Wager,,-10.0,713.0
Draftkings,2022-10-11 12:40:00,Wager,,-5.0,708.0
Draftkings,2022-10-11 21:08:00,Winnings,,15.75,723.75
Draftkings,2022-10-11 21:08:00,Winnings,,3.54,727.29
Draftkings,2022-10-12 10:06:00,Wager,,-3.0,724.29
Draftkings,2022-10-12 19:30:00,Wager,,-3.0,721.29
Draftkings,2022-10-12 19:32:00,Wager,,-6.29,715.0
Caesars,2022-10-12 22:52:00,Deposit,,500.0,500.0
Caesars,2022-10-12 22:54:00,Wager,,-320.0,180.0
Fanduel,2022-10-12 23:58:00,Wager,,-10.0,1210.0
Draftkings,2022-10-13 17:34:00,Wager,,-25.0,690.0
Draftkings,2022-10-13 17:53:00,Wager,,-6.0,684.0
Draftkings,2022-10-13 18:16:00,Wager,,-20.0,664.0
Draftkings,2022-10-13 21:09:00,Wager,,-10.0,654.0
Draftkings,2022-10-13 22:07:00,Winnings,,45.83,699.83
Draftkings,2022-10-13 22:08:00,Winnings,,18.0,717.83
Fanduel,2022-10-13 23:34:00,Winnings,,50.19,1260.19
Draftkings,2022-10-14 14:25:00,Wager,,-10.0,707.83
Fanduel,2022-10-15 11:49:00,Wager,,-2.0,1258.19
Fanduel,2022-10-15 18:19:00,Wager,,-4.0,1254.19
Fanduel,2022-10-15 19:38:00,Winnings,,10.39,1264.58
Fanduel,2022-10-16 00:31:00,Winnings,Bonus,4.0,1268.58
Draftkings,2022-10-16 11:20:00,Wager,,-5.0,702.83
Draftkings,2022-10-16 11:21:00,Wager,,-5.83,697.0
Draftkings,2022-10-16 11:22:00,Wager,,-7.0,690.0
Fanduel,2022-10-16 11:23:00,Wager,,-8.0,1260.58
Fanduel,2022-10-16 11:25:00,Wager,,-6.58,1254.0
Fanduel,2022-10-16 12:18:00,Wager,,-10.0,1244.0
Fanduel,2022-10-16 12:19:00,Wager,,-4.0,1240.0
Draftkings,2022-10-16 15:13:00,Winnings,,20.44,710.44
Draftkings,2022-10-16 15:33:00,Wager,,-10.44,700.0
Fanduel,2022-10-16 16:27:00,Winnings,,50.85,1290.85
Fanduel,2022-10-16 16:27:00,Winnings,Bonus,10.0,1300.85
Draftkings,2022-10-16 16:28:00,Wager,,-1.5,698.5
Fanduel,2022-10-16 16:47:00,Wager,,-8.85,1292.0
Fanduel,2022-10-16 16:48:00,Wager,,-10.0,1282.0
Fanduel,2022-10-16 17:26:00,Wager,,-3.0,1279.0
Fanduel,2022-10-16 17:27:00,Wager,,-3.0,1276.0
Fanduel,2022-10-16 19:36:00,Winnings,,18.94,1294.94
Fanduel,2022-10-16 19:41:00,Winnings,,14.48,1309.42
Fanduel,2022-10-16 20:05:00,Wager,,-6.42,1303.0
Draftkings,2022-10-16 22:39:00,Winnings,,9.71,708.21
Draftkings,2022-10-16 22:39:00,Winnings,,1.95,710.16
Fanduel,2022-10-16 23:25:00,Winnings,,15.41,1318.41
Fanduel,2022-10-16 23:30:00,Winnings,,25.0,1343.41
Draftkings,2022-10-17 12:06:00,Wager,,-10.0,700.16
Draftkings,2022-10-17 12:09:00,Wager,,-10.0,690.16
Draftkings,2022-10-17 12:15:00,Wager,,-3.16,687.0
Fanduel,2022-10-17 13:17:00,Wager,,-3.41,1335.0
Fanduel,2022-10-17 13:17:00,Wager,,-5.0,1338.41
Fanduel,2022-10-17 14:33:00,Winnings,Bonus,5.0,1340.0
Draftkings,2022-10-17 20:50:00,Winnings,,10.0,697.0
Draftkings,2022-10-17 20:58:00,Winnings,,3.16,700.16
Fanduel,2022-10-17 23:35:00,Winnings,,15.0,1355.0
Draftkings,2022-10-18 21:30:00,Wager,,-10.0,690.16
Draftkings,2022-10-19 19:56:00,Wager,,-3.13,687.03
Draftkings,2022-10-19 19:58:00,Wager,,-6.0,681.03
Draftkings,2022-10-19 20:01:00,Wager,,-10.0,671.03
Draftkings,2022-10-19 20:18:00,Winnings,,11.0,682.03
Draftkings,2022-10-19 20:22:00,Winnings,,9.0,691.03
Fanduel,2022-10-19 20:23:00,Wager,,-20.0,1335.0
Draftkings,2022-10-19 21:07:00,Winnings,,9.39,700.42
Draftkings,2022-10-19 21:08:00,Winnings,,2.06,702.48
Fanduel,2022-10-20 00:42:00,Winnings,,102.28,1437.28
Draftkings,2022-10-20 17:12:00,Wager,,-10.0,692.48
Draftkings,2022-10-20 17:13:00,Wager,,-0.48,692.0
Draftkings,2022-10-20 17:16:00,Wager,,-7.0,685.0
Fanduel,2022-10-20 18:04:00,Wager,,-10.0,1427.28
Fanduel,2022-10-20 18:17:00,Wager,,-7.28,1420.0
Fanduel,2022-10-20 20:16:00,Wager,,-3.0,1417.0
Fanduel,2022-10-20 22:16:00,Wager,,-6.0,1411.0
Fanduel,2022-10-20 22:59:00,Winnings,,11.31,1422.31
Fanduel,2022-10-20 23:34:00,Winnings,Bonus,10.0,1432.31
Draftkings,2022-10-21 12:04:00,Wager,,-10.0,675.0
Draftkings,2022-10-21 12:06:00,Wager,,-10.0,665.0
Draftkings,2022-10-21 12:07:00,Wager,,-3.0,662.0
Draftkings,2022-10-21 18:42:00,Wager,,-4.0,658.0
Draftkings,2022-10-21 19:56:00,Winnings,,16.06,674.06
Draftkings,2022-10-21 19:56:00,Winnings,,3.03,677.09
Draftkings,2022-10-21 22:40:00,Winnings,,30.5,707.59
Draftkings,2022-10-21 22:40:00,Winnings,,12.3,719.89
Draftkings,2022-10-22 14:38:00,Winnings,,8.0,727.89
Draftkings,2022-10-22 14:38:00,Winnings,,1.0,728.89
Draftkings,2022-10-22 16:41:00,Wager,,-8.89,720.0
Draftkings,2022-10-22 16:53:00,Wager,,-7.0,713.0
Draftkings,2022-10-22 16:57:00,Wager,,-10.0,703.0
Draftkings,2022-10-22 17:25:00,Wager,,-10.0,693.0
Fanduel,2022-10-22 17:39:00,Wager,,-5.0,1427.31
Draftkings,2022-10-22 22:05:00,Winnings,,16.97,709.97
Draftkings,2022-10-22 22:05:00,Winnings,,2.02,711.99
Draftkings,2022-10-22 23:11:00,Wager,,-6.99,705.0
Draftkings,2022-10-23 00:51:00,Winnings,,13.34,718.34
Draftkings,2022-10-23 00:51:00,Winnings,,3.18,721.52
Fanduel,2022-10-23 01:52:00,Winnings,Bonus,5.0,1432.31
Draftkings,2022-10-23 12:01:00,Wager,,-21.52,700.0
Draftkings,2022-10-23 12:09:00,Wager,,-6.0,694.0
Fanduel,2022-10-23 12:47:00,Wager,,-5.0,1427.31
Fanduel,2022-10-23 12:51:00,Wager,,-10.0,1412.31
Fanduel,2022-10-23 12:51:00,Wager,,-5.0,1422.31
Fanduel,2022-10-23 12:54:00,Wager,,-5.31,1407.0
Draftkings,2022-10-23 16:10:00,Wager,,-4.0,690.0
Draftkings,2022-10-23 18:03:00,Wager,,-4.0,686.0
Draftkings,2022-10-23 18:33:00,Winnings,,55.49,741.49
Draftkings,2022-10-23 18:35:00,Winnings,,16.99,758.48
Fanduel,2022-10-23 19:33:00,Winnings,,13.89,1420.89
Fanduel,2022-10-23 19:38:00,Wager,,-8.89,1412.0
Fanduel,2022-10-23 19:44:00,Wager,,-4.0,1408.0
Draftkings,2022-10-23 21:45:00,Winnings,,11.11,769.59
Draftkings,2022-10-23 21:47:00,Winnings,,2.89,772.48
Fanduel,2022-10-23 23:33:00,Winnings,,23.11,1431.11
Draftkings,2022-10-24 18:57:00,Wager,,-20.0,752.48
Draftkings,2022-10-24 19:02:00,Wager,,-12.0,740.48
Draftkings,2022-10-24 19:06:00,Wager,,-6.48,734.0
Draftkings,2022-10-24 19:09:00,Wager,,-3.0,731.0
Fanduel,2022-10-24 19:50:00,Wager,,-11.11,1420.0
Draftkings,2022-10-24 22:40:00,Winnings,,8.7,739.7
Draftkings,2022-10-24 22:40:00,Winnings,,4.56,744.26
Fanduel,2022-10-24 23:27:00,Winnings,,22.22,1442.22
Draftkings,2022-10-25 19:06:00,Wager,,-8.26,736.0
Draftkings,2022-10-25 19:20:00,Wager,,-10.0,726.0
Draftkings,2022-10-26 06:26:00,Winnings,,25.88,751.88
Draftkings,2022-10-26 06:26:00,Winnings,,5.0,756.88
Draftkings,2022-10-26 20:03:00,Wager,,-10.0,746.88
Draftkings,2022-10-26 20:06:00,Wager,,-6.88,740.0
Draftkings,2022-10-26 22:47:00,Wager,,-10.0,730.0
Draftkings,2022-10-26 23:29:00,Winnings,,16.16,746.16
Draftkings,2022-10-26 23:29:00,Winnings,,3.07,749.23
Draftkings,2022-10-27 18:15:00,Wager,,-7.0,742.23
Draftkings,2022-10-27 18:23:00,Wager,,-7.23,735.0
Draftkings,2022-10-27 18:26:00,Wager,,-5.0,730.0
Fanduel,2022-10-27 19:11:00,Wager,,-8.22,1434.0
Fanduel,2022-10-27 19:13:00,Wager,,-10.0,1424.0
Draftkings,2022-10-27 22:21:00,Winnings,,15.4,745.4
Draftkings,2022-10-27 22:21:00,Winnings,,2.1,747.5
Draftkings,2022-10-27 22:42:00,Winnings,,7.69,755.19
Draftkings,2022-10-27 22:42:00,Winnings,,22.62,777.81
Fanduel,2022-10-27 23:29:00,Winnings,Bonus,10.0,1434.0
Fanduel,2022-10-28 00:01:00,Winnings,,20.55,1454.55
Draftkings,2022-10-28 18:33:00,Wager,,-2.81,775.0
Draftkings,2022-10-28 18:37:00,Wager,,-8.0,767.0
Fanduel,2022-10-28 19:39:00,Wager,,-4.0,1450.55
Fanduel,2022-10-28 23:34:00,Winnings,Bonus,4.0,1454.55
Fanduel,2022-10-29 01:51:00,Wager,,-4.0,1450.55
Fanduel,2022-10-29 01:54:00,Wager,,-5.0,1445.55
Fanduel,2022-10-29 01:57:00,Wager,,-10.0,1435.55
Fanduel,2022-10-29 01:59:00,Wager,,-4.0,1431.55
Draftkings,2022-10-29 10:08:00,Wager,,-5.0,762.0
Draftkings,2022-10-29 10:09:00,Wager,,-3.0,759.0
Draftkings,2022-10-29 10:12:00,Wager,,-4.0,755.0
Draftkings,2022-10-29 10:13:00,Wager,,-3.0,752.0
Draftkings,2022-10-29 10:16:00,Wager,,-7.0,745.0
Draftkings,2022-10-29 14:40:00,Winnings,,5.72,750.72
Draftkings,2022-10-29 14:40:00,Winnings,,0.68,751.4
Draftkings,2022-10-29 14:43:00,Wager,,-3.4,748.0
Draftkings,2022-10-29 14:45:00,Wager,,-3.0,745.0
Draftkings,2022-10-29 21:47:00,Winnings,,7.2,752.2
Draftkings,2022-10-29 21:48:00,Winnings,,1.26,753.46
Draftkings,2022-10-29 22:12:00,Winnings,,7.5,760.96
Draftkings,2022-10-29 22:12:00,Winnings,,1.48,762.44
Draftkings,2022-10-29 22:31:00,Winnings,,9.69,772.13
Draftkings,2022-10-29 22:31:00,Winnings,,4.08,776.21
Fanduel,2022-10-30 03:03:00,Wager,,-4.55,1427.0
Draftkings,2022-10-30 10:39:00,Wager,,-3.21,773.0
Draftkings,2022-10-30 10:40:00,Wager,,-2.0,771.0
Draftkings,2022-10-30 10:43:00,Wager,,-5.0,766.0
Draftkings,2022-10-30 10:53:00,Wager,,-10.0,756.0
Draftkings,2022-10-30 10:57:00,Wager,,-6.0,750.0
Draftkings,2022-10-30 11:03:00,Wager,,-3.0,747.0
Fanduel,2022-10-30 12:03:00,Wager,,-6.0,1421.0
Fanduel,2022-10-30 12:05:00,Wager,,-4.0,1417.0
Fanduel,2022-10-30 12:06:00,Wager,,-5.0,1412.0
Fanduel,2022-10-30 12:07:00,Wager,,-5.0,1407.0
Fanduel,2022-10-30 12:30:00,Winnings,,9.56,1416.56
Fanduel,2022-10-30 13:26:00,Wager,,-8.0,1408.56
Fanduel,2022-10-30 14:22:00,Winnings,,9.17,1417.73
Fanduel,2022-10-30 15:39:00,Winnings,,8.0,1425.73
Fanduel,2022-10-30 16:11:00,Winnings,,14.25,1439.98
Draftkings,2022-10-30 18:11:00,Winnings,,35.86,782.86
Draftkings,2022-10-30 18:12:00,Winnings,,12.94,795.8
Fanduel,2022-10-30 19:17:00,Wager,,-10.0,1429.98
Fanduel,2022-10-30 19:27:00,Winnings,,12.17,1442.15
Fanduel,2022-10-30 19:29:00,Winnings,,12.0,1454.15
Draftkings,2022-10-30 22:33:00,Winnings,,15.28,811.08
Draftkings,2022-10-30 22:33:00,Winnings,,2.57,813.65
Fanduel,2022-10-30 23:29:00,Winnings,,22.0,1476.15
Fanduel,2022-10-31 12:14:00,Winnings,Bonus,5.0,1481.15
Draftkings,2022-10-31 18:48:00,Wager,,-5.0,808.65
Draftkings,2022-10-31 18:49:00,Wager,,-5.0,803.65
Draftkings,2022-10-31 18:50:00,Wager,,-5.0,803.65
Draftkings,2022-10-31 18:50:00,Wager,,5.0,808.65
Draftkings,2022-10-31 18:51:00,Wager,,-5.0,803.65
Draftkings,2022-10-31 18:54:00,Wager,,-3.65,800.0
Fanduel,2022-10-31 19:40:00,Wager,,-8.15,1473.0
Draftkings,2022-10-31 21:01:00,Winnings,,9.54,809.54
Draftkings,2022-10-31 21:02:00,Winnings,,1.5,811.04
Draftkings,2022-10-31 21:49:00,Winnings,,8.76,819.8
Draftkings,2022-10-31 21:50:00,Winnings,,3.32,823.12
Draftkings,2022-10-31 22:36:00,Winnings,,12.0,835.12
Draftkings,2022-10-31 22:36:00,Winnings,,7.0,842.12
Draftkings,2022-11-01 18:54:00,Wager,,-6.12,836.0
Draftkings,2022-11-01 18:55:00,Wager,,-6.0,830.0
Draftkings,2022-11-01 19:02:00,Wager,,-10.0,820.0
Draftkings,2022-11-01 19:11:00,Wager,,-7.0,813.0
Draftkings,2022-11-01 19:12:00,Wager,,-3.0,810.0
Fanduel,2022-11-01 20:06:00,Wager,,-5.0,1468.0
Fanduel,2022-11-01 20:09:00,Wager,,-6.0,1462.0
Draftkings,2022-11-01 21:36:00,Wager,,-4.0,806.0
Draftkings,2022-11-01 22:12:00,Winnings,,17.1,823.1
